2,349
2,373
2,493
5,591
2,619
3,633
2,647
5,663
2,677
5,713
2,713
1,753
5,767
2,775
1,797
1,799
5,805
5,891
3,897
1,929
3,951
5,989
1,1017
3,1047
3,1049
5,1063
3,1099
1,1129
1,1155
5,1233
5,1285
3,1307
1,1321
1,1327
1,1337
1,1353
1,1359
5,1365
2,1435
1,1517
1,1531
1,1535
2,1579
3,1665
5,1703
1,1777
3,1817
1,1833
1,1897
1,1905
2,2029
2,2085
3,2091
5,2099
1,2211
1,2317
2,2403
5,2449
2,2651
1,2781
3,2865
1,3055
1,3155
2,3257
1,3451
1,3559
1,3949
1,4021
1,4331
3,5031
3,5061
1,5223
1,5657
3,5833
2,6177
5,6195
2,6855
1,6887
2,7395
3,7531
2,9669
2,10975
2,11131
5,11337
3,11617
2,12191
2,12311
3,12419
5,13179
3,13305
3,14159
2,14987
5,16617
3,17603
3,17769
3,18293
2,18409
2,18789
2,19033
5,20013
3,22847
3,23937
5,24915
3,25263
3,25399
5,26681
2,26971
5,29355
2,29773
3,31327
2,34583
5,34633
3,35375
5,36979
5,38817
