2,381
5,397
2,483
3,507
3,525
3,559
2,571
2,593
5,605
2,609
5,621
3,623
3,633
1,725
1,753
5,759
5,763
2,779
2,791
3,815
3,859
2,873
3,943
2,947
1,947
1,991
5,997
1,1043
1,1049
5,1051
5,1065
2,1065
1,1105
3,1137
1,1143
1,1195
3,1221
1,1229
5,1289
1,1291
1,1299
1,1343
1,1375
5,1429
1,1471
1,1475
1,1481
2,1493
1,1541
1,1547
5,1569
1,1589
1,1593
3,1655
2,1671
2,1683
1,1767
1,1813
1,1829
5,1833
5,1843
2,1859
1,1873
2,1989
3,2007
5,2025
1,2063
1,2093
2,2121
2,2255
5,2385
1,2393
1,2585
2,2739
5,2843
2,3413
1,3509
3,3621
1,3975
1,4277
2,4549
2,4671
2,4743
3,5031
5,7693
2,7737
3,7829
3,8373
2,8481
3,8587
2,8969
5,10167
5,10887
3,11139
5,11147
2,12701
5,14137
2,14607
5,14959
3,15373
5,16295
5,17171
3,18319
3,19015
3,21375
2,22989
5,23423
5,24211
3,26127
2,27517
2,27909
2,29715
3,31313
3,31401
2,33989
3,34861
5,36875
3,37251
3,39543
